,Unnamed: 0,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,user_type_cat,duration_trim,duration_time,ride_date,ride_id
183,183,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),100,Bryant St at 15th St,4658,2,1989,Male,27,2,6 ,6,2016-04-16,295907
184,184,19 minutes,5,Powell St BART Station (Market St at 5th St),144,Precita Park,4553,1,1994,Female,27,1,19 ,19,2020-07-03,430298
185,185,19 minutes,22,Howard St at Beale St,116,Mississippi St at 17th St,2564,2,1970,Male,26,2,19 ,19,2019-04-17,34208
186,186,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),4982,3,1985,Female,26,3,9 ,9,2020-05-12,141173
187,187,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),26,1st St at Folsom St,5110,1,1948,Male,26,1,9 ,9,2022-06-11,484731
188,188,2 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,5549,2,1993,Male,29,2,2 ,2,2016-09-16,156341
189,189,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),93,4th St at Mission Bay Blvd S,411,1,1989,Male,26,1,14 ,14,2017-08-27,219156
190,190,18 minutes,22,Howard St at Beale St,115,Jackson Playground,5407,3,1986,Male,29,3,18 ,18,2022-07-06,51322
191,191,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),87,Folsom St at 13th St,5282,2,1990,Male,29,2,15 ,15,2019-05-05,168139
192,192,10 minutes,22,Howard St at Beale St,66,3rd St at Townsend St,5438,3,1990,Female,29,3,10 ,10,2016-06-02,415377
193,193,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,5381,2,1990,Female,29,2,5 ,5,2022-07-24,201836
194,194,6 minutes,3,Powell St BART Station (Market St at 4th St),42,San Francisco City Hall (Polk St at Grove St),2550,2,1979,Male,27,2,6 ,6,2015-09-26,453269
195,195,5 minutes,16,Steuart St at Market St,27,Beale St at Harrison St,643,1,1981,Male,27,1,5 ,5,2015-04-22,28845
196,196,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),76,McCoppin St at Valencia St,4609,2,1993,Male,29,2,12 ,12,2016-02-29,313724
197,197,17 minutes,5,Powell St BART Station (Market St at 5th St),142,Guerrero Park,4928,2,1993,Male,26,2,17 ,17,2020-02-17,136813
198,198,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),323,Broadway at Kearny,2113,2,1987,Male,29,2,8 ,8,2020-02-04,134838
199,199,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),78,Folsom St at 9th St,5550,3,1994,Male,29,3,8 ,8,2021-11-13,366215
200,200,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,4969,2,1975,Male,26,2,9 ,9,2020-07-12,103884
201,201,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,3109,1,1982,Male,26,1,4 ,4,2016-05-14,373578
202,202,22 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),97,14th St at Mission St,5423,3,1993,Male,29,3,22 ,22,2020-05-05,73049
203,203,23 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),97,14th St at Mission St,5226,2,1981,Male,26,2,23 ,23,2017-08-18,12051
204,204,23 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),97,14th St at Mission St,4820,2,1993,Male,29,2,23 ,23,2021-06-12,291436
205,205,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),350,8th St at Brannan St,1396,2,1997,Male,27,2,5 ,5,2018-06-20,169052
206,206,17 minutes,30,San Francisco Caltrain (Townsend St at 4th St),371,Lombard St at Columbus Ave,5051,2,1984,Male,26,2,17 ,17,2016-12-19,68699
207,207,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),116,Mississippi St at 17th St,5463,3,1988,Female,27,3,14 ,14,2021-08-25,416735
208,208,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4716,2,1984,Male,29,2,6 ,6,2021-07-10,375729
209,209,6 minutes,81,Berry St at 4th St,116,Mississippi St at 17th St,4768,2,1988,Male,29,2,6 ,6,2016-01-05,461410
210,210,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5,Powell St BART Station (Market St at 5th St),4344,2,1984,Female,27,2,5 ,5,2015-01-07,224877
211,211,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),76,McCoppin St at Valencia St,4601,2,1985,Female,26,2,15 ,15,2019-05-20,49897
212,212,13 minutes,81,Berry St at 4th St,6,The Embarcadero at Sansome St,4613,2,1981,Male,29,2,13 ,13,2020-07-16,396829
213,213,3 minutes,22,Howard St at Beale St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),1514,1,1994,Male,27,1,3 ,3,2017-12-13,435345
214,214,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),60,8th St at Ringold St,2174,2,1979,Male,26,2,8 ,8,2018-06-29,449289
215,215,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),967,1,1987,Male,29,1,14 ,14,2015-12-08,343272
216,216,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),91,Berry St at King St,4780,2,1982,Male,27,2,3 ,3,2018-01-23,312695
217,217,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),350,8th St at Brannan St,4426,2,1988,Male,26,2,3 ,3,2017-07-27,216002
218,218,2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),79,7th St at Brannan St,5458,2,1975,Male,27,2,2 ,2,2016-03-20,211024
219,219,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),109,17th St at Valencia St,5029,1,1988,Female,29,1,14 ,14,2020-04-23,343311
220,220,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),2960,2,1991,Female,26,2,10 ,10,2016-03-10,479219
221,221,7 minutes,3,Powell St BART Station (Market St at 4th St),19,Post St at Kearny St,5570,2,1995,Male,29,2,7 ,7,2022-11-30,410017
222,222,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),364,China Basin St at 3rd St,2481,2,1989,Male,27,2,11 ,11,2017-10-31,334629
223,223,19 minutes,21,Montgomery St BART Station (Market St at 2nd St),355,23rd St at Tennessee St,2238,3,1984,Male,29,3,19 ,19,2021-04-27,364593
224,224,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,5561,3,1988,Male,27,3,5 ,5,2022-04-15,4838
225,225,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4969,3,1978,Male,29,3,9 ,9,2019-08-01,355685
226,226,7 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,4574,2,1992,Male,27,2,7 ,7,2017-12-19,264717
227,227,26 minutes,22,Howard St at Beale St,120,Mission Dolores Park,3053,2,1987,Female,26,2,26 ,26,2020-01-21,1137
228,228,7 minutes,22,Howard St at Beale St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),4655,2,1986,Female,26,2,7 ,7,2021-05-12,11848
229,229,4 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),1126,3,1994,Female,29,3,4 ,4,2022-12-13,466492
230,230,7 minutes,3,Powell St BART Station (Market St at 4th St),14,Clay St at Battery St,160,1,1979,Male,29,1,7 ,7,2022-01-19,280052
231,231,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,491,2,1991,Male,29,2,8 ,8,2021-09-25,79769
232,232,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,5007,2,1984,Male,26,2,14 ,14,2021-01-22,436368
233,233,9 minutes,3,Powell St BART Station (Market St at 4th St),350,8th St at Brannan St,4390,2,1986,Male,27,2,9 ,9,2021-06-19,393036
234,234,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,5230,2,1984,Male,27,2,9 ,9,2017-07-02,298097
235,235,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),3681,2,1979,Male,26,2,10 ,10,2021-09-15,448312
236,236,6 minutes,16,Steuart St at Market St,323,Broadway at Kearny,5229,3,1976,Other,29,3,6 ,6,2021-10-12,105060
237,237,6 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,5549,2,1992,Male,29,2,6 ,6,2020-11-14,424609
238,238,9 minutes,5,Powell St BART Station (Market St at 5th St),78,Folsom St at 9th St,5538,2,1989,Male,29,2,9 ,9,2019-10-24,357995
239,239,26 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),371,Lombard St at Columbus Ave,5396,2,1989,Male,29,2,26 ,26,2017-04-17,32883
240,240,5 minutes,5,Powell St BART Station (Market St at 5th St),21,Montgomery St BART Station (Market St at 2nd St),4716,1,1999,Male,26,1,5 ,5,2017-08-26,15704
241,241,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,4934,2,1993,Female,26,2,4 ,4,2016-07-16,337300
242,242,3 minutes,5,Powell St BART Station (Market St at 5th St),321,5th St at Folsom,3208,3,1984,Male,26,3,3 ,3,2016-03-29,259689
243,243,13 minutes,3,Powell St BART Station (Market St at 4th St),112,Harrison St at 17th St,5228,2,1989,Male,26,2,13 ,13,2022-10-24,162232
244,244,19 minutes,81,Berry St at 4th St,131,22nd St at Dolores St,4611,3,1982,Male,26,3,19 ,19,2017-09-22,122018
245,245,9 minutes,16,Steuart St at Market St,324,Union Square (Powell St at Post St),2147,2,1990,Other,29,2,9 ,9,2022-09-21,149100
246,246,15 minutes,30,San Francisco Caltrain (Townsend St at 4th St),10,Washington St at Kearny St,4980,2,1992,Female,27,2,15 ,15,2020-09-30,195893
247,247,20 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),39,Scott St at Golden Gate Ave,5566,3,1992,Male,27,3,20 ,20,2018-08-10,205953
248,248,11 minutes,3,Powell St BART Station (Market St at 4th St),6,The Embarcadero at Sansome St,5114,3,1982,Male,29,3,11 ,11,2018-08-11,170073
249,249,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),93,4th St at Mission Bay Blvd S,4746,3,1983,Male,26,3,12 ,12,2019-07-31,228932
250,250,5 minutes,16,Steuart St at Market St,20,Mechanics Monument Plaza (Market St at Bush St),1052,1,1960,Male,29,1,5 ,5,2016-03-17,417947
251,251,10 minutes,81,Berry St at 4th St,87,Folsom St at 13th St,5369,2,1984,Female,27,2,10 ,10,2019-10-07,159832
252,252,15 minutes,3,Powell St BART Station (Market St at 4th St),95,Sanchez St at 15th St,5479,1,1985,Male,27,1,15 ,15,2018-10-20,392106
253,253,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,1630,2,1995,Female,29,2,10 ,10,2017-08-13,432161
254,254,13 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,300,2,1987,Male,29,2,13 ,13,2016-08-01,424956
255,255,26 minutes,30,San Francisco Caltrain (Townsend St at 4th St),377,Fell St at Stanyan St,5267,2,1986,Male,27,2,26 ,26,2019-10-29,135950
256,256,12 minutes,3,Powell St BART Station (Market St at 4th St),365,Turk St at Fillmore St,5496,3,1980,Male,29,3,12 ,12,2017-05-04,405891
257,257,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,4613,3,1991,Male,26,3,8 ,8,2016-05-01,231865
258,258,6 minutes,3,Powell St BART Station (Market St at 4th St),81,Berry St at 4th St,5549,1,1981,Male,29,1,6 ,6,2022-05-21,34600
259,259,14 minutes,16,Steuart St at Market St,73,Pierce St at Haight St,4453,3,1988,Male,26,3,14 ,14,2020-02-15,435412
260,260,15 minutes,5,Powell St BART Station (Market St at 5th St),375,Grove St at Masonic Ave,4351,1,1988,Female,29,1,15 ,15,2017-06-30,481320
261,261,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),8,The Embarcadero at Vallejo St,1544,3,1991,Female,27,3,10 ,10,2019-03-05,52010
262,262,7 minutes,81,Berry St at 4th St,350,8th St at Brannan St,5475,2,1995,Male,29,2,7 ,7,2019-09-10,314839
263,263,6 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,2436,2,1987,Female,26,2,6 ,6,2018-05-27,149398
264,264,15 minutes,3,Powell St BART Station (Market St at 4th St),336,Potrero Ave and Mariposa St,4717,1,1983,Male,27,1,15 ,15,2020-12-10,112022
265,265,21 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),70,Central Ave at Fell St,4772,1,1992,Male,26,1,21 ,21,2020-10-20,125380
266,266,8 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5229,2,1980,Male,26,2,8 ,8,2018-01-03,356472
267,267,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,1563,2,1983,Male,29,2,10 ,10,2021-08-22,65395
268,268,11 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5536,1,1982,Female,29,1,11 ,11,2019-08-16,59501
269,269,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),350,8th St at Brannan St,5535,3,1989,Male,27,3,12 ,12,2015-11-11,212972
270,270,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),355,1,1986,Male,29,1,14 ,14,2018-04-15,467742
271,271,15 minutes,16,Steuart St at Market St,114,Rhode Island St at 17th St,5145,3,1973,Male,26,3,15 ,15,2015-12-15,52584
272,272,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),22,Howard St at Beale St,2881,1,1979,Male,29,1,3 ,3,2019-09-19,102413
273,273,10 minutes,81,Berry St at 4th St,14,Clay St at Battery St,5168,2,1988,Male,27,2,10 ,10,2020-10-12,481667
274,274,19 minutes,3,Powell St BART Station (Market St at 4th St),110,17th & Folsom Street Park (17th St at Folsom St),5573,3,1988,Male,29,3,19 ,19,2021-01-18,446396
275,275,11 minutes,5,Powell St BART Station (Market St at 5th St),365,Turk St at Fillmore St,4966,3,1992,Female,26,3,11 ,11,2020-02-27,476554
276,276,9 minutes,3,Powell St BART Station (Market St at 4th St),356,Valencia St at Clinton Park,5487,2,1985,Male,29,2,9 ,9,2021-04-14,104993
277,277,4 minutes,16,Steuart St at Market St,24,Spear St at Folsom St,1914,2,1994,Female,27,2,4 ,4,2018-03-16,264725
278,278,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),116,Mississippi St at 17th St,4442,1,1990,Male,27,1,12 ,12,2015-03-20,153994
279,279,8 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),1267,1,1986,Male,26,1,8 ,8,2020-01-09,160605
280,280,7 minutes,81,Berry St at 4th St,321,5th St at Folsom,5137,1,1996,Male,27,1,7 ,7,2022-11-16,420809
281,281,40 minutes,21,Montgomery St BART Station (Market St at 2nd St),371,Lombard St at Columbus Ave,5286,2,1993,Male,27,2,40 ,40,2021-09-15,425480
282,282,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),24,Spear St at Folsom St,1841,3,1987,Male,27,3,6 ,6,2019-04-07,42653
283,283,15 minutes,22,Howard St at Beale St,112,Harrison St at 17th St,5265,3,1983,Male,26,3,15 ,15,2022-01-12,109262
284,284,12 minutes,5,Powell St BART Station (Market St at 5th St),285,Webster St at O'Farrell St,5470,1,1978,Female,29,1,12 ,12,2020-01-10,303990
285,285,14 minutes,5,Powell St BART Station (Market St at 5th St),63,Bryant St at 6th St,3057,3,1994,Male,27,3,14 ,14,2015-09-13,286328
286,286,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),4,Cyril Magnin St at Ellis St,2648,2,1965,Male,29,2,5 ,5,2021-01-24,471072
287,287,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,5063,2,1990,Male,29,2,6 ,6,2022-10-07,162914
288,288,11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5226,2,1986,Male,26,2,11 ,11,2018-09-03,193931
289,289,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),27,Beale St at Harrison St,2978,2,1984,Male,29,2,9 ,9,2019-11-18,273666
290,290,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),27,Beale St at Harrison St,5494,1,1988,Male,26,1,6 ,6,2015-08-05,397684
291,291,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),78,Folsom St at 9th St,5407,3,1988,Male,26,3,8 ,8,2015-08-01,422235
292,292,24 minutes,5,Powell St BART Station (Market St at 5th St),36,Folsom St at 3rd St,4432,3,1988,Male,29,3,24 ,24,2019-03-02,75516
293,293,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),491,2,1988,Male,26,2,10 ,10,2018-10-21,328750
294,294,4 minutes,81,Berry St at 4th St,104,4th St at 16th St,5463,2,1985,Female,27,2,4 ,4,2016-06-15,221280
295,295,1 minutes,22,Howard St at Beale St,22,Howard St at Beale St,1014,2,1982,Female,27,2,1 ,1,2022-03-24,281091
296,296,5 minutes,5,Powell St BART Station (Market St at 5th St),63,Bryant St at 6th St,5520,2,1972,Male,26,2,5 ,5,2016-08-18,390554
297,297,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),5400,3,1978,Male,29,3,6 ,6,2022-11-30,118224
298,298,15 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,1514,2,1988,Male,27,2,15 ,15,2022-12-28,194951
299,299,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),2941,2,1967,Male,27,2,8 ,8,2019-01-20,34910
300,300,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1864,2,1990,Female,26,2,15 ,15,2018-10-22,350403
301,301,26 minutes,3,Powell St BART Station (Market St at 4th St),39,Scott St at Golden Gate Ave,2072,2,1994,Female,26,2,26 ,26,2021-10-04,283154
302,302,25 minutes,21,Montgomery St BART Station (Market St at 2nd St),118,Eureka Valley Recreation Center,5425,2,1990,Male,27,2,25 ,25,2015-10-20,439640
303,303,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),1565,2,1972,Male,27,2,8 ,8,2019-11-18,401051
304,304,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5535,2,1994,Male,29,2,12 ,12,2021-05-08,315658
305,305,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,4795,3,1979,Male,26,3,7 ,7,2018-09-17,192308
306,306,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),74,Laguna St at Hayes St,851,1,1990,Male,26,1,13 ,13,2017-08-10,341281
307,307,20 minutes,81,Berry St at 4th St,371,Lombard St at Columbus Ave,1417,3,1986,Male,29,3,20 ,20,2015-06-03,191520
308,308,17 minutes,30,San Francisco Caltrain (Townsend St at 4th St),6,The Embarcadero at Sansome St,3363,1,1990,Female,29,1,17 ,17,2020-05-03,38703
309,309,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,5222,2,1995,Male,27,2,3 ,3,2021-05-22,66500
310,310,16 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3743,2,1973,Female,26,2,16 ,16,2021-02-18,108031
311,311,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),324,Union Square (Powell St at Post St),4761,3,1996,Male,26,3,10 ,10,2018-09-14,322222
312,312,7 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3716,2,1992,Male,27,2,7 ,7,2020-02-22,455720
313,313,7 minutes,16,Steuart St at Market St,36,Folsom St at 3rd St,3392,2,1974,Male,29,2,7 ,7,2016-01-11,404294
314,314,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),84,Duboce Park,5204,1,1981,Male,27,1,16 ,16,2019-11-26,486815
315,315,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),365,Turk St at Fillmore St,4970,2,1987,Male,29,2,14 ,14,2022-06-10,393269
316,316,19 minutes,30,San Francisco Caltrain (Townsend St at 4th St),95,Sanchez St at 15th St,5045,1,1984,Female,27,1,19 ,19,2015-03-13,474151
317,317,13 minutes,22,Howard St at Beale St,92,Mission Bay Kids Park,2727,1,1976,Male,29,1,13 ,13,2020-06-28,81969
318,318,7 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5222,3,1988,Female,29,3,7 ,7,2016-06-29,251516
319,319,21 minutes,5,Powell St BART Station (Market St at 5th St),104,4th St at 16th St,5530,3,1990,Female,29,3,21 ,21,2016-09-04,84835
320,320,11 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5400,1,1974,Male,26,1,11 ,11,2018-02-13,431665
321,321,4 minutes,22,Howard St at Beale St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),336,2,1989,Male,29,2,4 ,4,2020-05-19,490506
322,322,6 minutes,5,Powell St BART Station (Market St at 5th St),60,8th St at Ringold St,5527,1,1992,Male,29,1,6 ,6,2022-01-24,86755
